region,days_to_trend,title_sentiment_score,views
GB,1,-0.66809020940843,84631.49682819496
IN,1,0.763855516609288,3025999.956634014
IN,0,-0.1450206241587697,1823199.5731582893
US,3,-0.6755331884350413,1635218.9994881975
CA,1,-0.9747849600484819,1731514.0536547308
US,0,0.11951136727676515,2698751.193196384
US,0,0.05479924424535265,785819.5678500353
GB,3,0.4387072447383171,223496.13579934704
GB,0,0.7805161060356043,959155.4567975783
US,5,-0.841186830713941,1358218.1862348355
IN,1,0.4629929806807247,1339095.5323734006
GB,1,-0.6251761118048356,736992.5411967152
CA,2,0.7163541063143279,70914.77358703707
GB,4,0.6381270277233122,463803.59075629443
GB,1,0.08158750997108877,2535357.4587032665
CA,3,0.42048559724662304,878149.7113730818
US,2,-0.3712997736325032,772909.1380348862
CA,0,-0.057664202134370734,313141.44858586387
US,5,0.6432737954209433,459576.4535531472
US,4,-0.0814696056535722,2257096.4600590058
US,3,-0.2844034693491164,1098001.6177460651
CA,5,-0.011575105499400218,1548281.7930749604
US,5,0.6564985048744367,605769.1464212985
IN,3,-0.32958390525825454,994920.6573550218
CA,5,-0.6524768137285124,285529.2031963382
IN,3,0.4240280406615615,1222343.2806039841
US,3,0.6519564254161636,557919.5613223623
GB,2,-0.7987250429529333,584374.4199039752
US,3,-0.5202517744881106,1047887.7810532036
IN,0,-0.7160560204780122,2753266.5471097385
IN,5,-0.30411717683566675,66146.58309229909
CA,5,-0.0992980421891747,1741503.1652071518
GB,0,0.49765267392661294,345852.4481461356
CA,4,0.30229516976334825,586842.1292278963
IN,0,0.24185713495686234,22156.991989469392
US,1,-0.2952501067806912,358170.4585696388
GB,3,0.6828951061695199,698423.5614676293
US,0,-0.05742566520367087,57815.652847954996
US,4,0.958209876030309,675495.3535639746
GB,5,0.2682842765914737,2618812.4511245782
CA,1,-0.7474705168709945,111371.00709082458
US,0,0.352355124150868,1445792.711738801
IN,0,-0.34979196913660204,527075.360797325
US,2,0.37265439337219486,1064714.509120123
GB,11,-0.8607177036751885,301424.8709145652
GB,2,-0.6502371256480812,173749.12039518327
GB,0,0.7114745178115727,174904.27012821892
CA,2,-0.5456408859529702,73099.80660067168
US,2,0.6740822504858801,205360.9836776891
CA,4,-0.44144782309117914,1091297.263786332
CA,0,0.2857638201174153,2134452.152258195
GB,4,0.388301147019662,1682684.5626614075
GB,2,0.025309506290105865,1155609.111636457
CA,9,-0.3893786466065374,117019.17381063149
US,1,-0.5747112472578078,341346.52148442966
IN,2,-0.9336212908751476,370783.82971596357
CA,7,-0.3921071975185524,287624.6692962019
US,0,0.306325581062566,723618.0576173267
GB,7,0.8766096368969654,766909.582939844
GB,3,0.742408964526104,441433.23791725776
US,0,0.5321295530706052,436629.44878483214
IN,1,0.5768946865065974,1763496.2509770875
GB,3,0.3299698069519905,1557286.0162690782
GB,0,-0.479426284867994,367874.32595670375
GB,2,0.8143900614116597,2450951.048502833
US,1,0.3414646238116681,3053679.593846005
CA,2,0.1208812619608799,395627.4697877902
GB,0,-0.7780210615730379,437613.8071241865
CA,5,-0.10588891238714915,704479.4557708601
IN,10,-0.07928345759614741,2832267.604481353
GB,9,0.72912721904534,2090053.110892787
GB,3,0.09329644037557694,108217.88581405427
IN,0,-0.2391989020591807,498783.00023404765
GB,3,0.9536006570213187,806027.4314681736
CA,0,-0.7785588133473687,699431.8327840682
US,0,-0.15490314337611077,215501.66000817745
CA,1,-0.9159506496571894,1957696.7369558532
US,1,0.4798082415338607,1129919.6381880566
US,4,0.8361531043983013,1819593.5162994408
CA,3,-0.43992534089902113,1957325.0068054283
CA,1,0.7166833535982418,1379739.3071697513
CA,0,-0.41556353907620447,578409.8472380772
IN,1,0.5079238071935679,174788.4890733034
GB,1,0.6098135536828773,1119770.8122495569
US,0,-0.963986888799091,197540.68939390214
CA,4,0.9256207141480519,1184005.4537024763
CA,3,0.4533419841406465,260843.03111006462
CA,0,-0.39049780922773336,125054.62234616283
IN,0,0.6587893297176939,180664.31894304848
CA,3,-0.4369576031701401,1994.122159710626
CA,2,0.7455076791322559,1268474.411846264
CA,0,-0.774839219176126,1318265.8709838013
GB,8,0.4073719549215915,723468.9746270512
IN,0,0.08139695328982066,175977.08684075493
CA,1,-0.8069310596091184,87252.5015240209
US,8,-0.516212343482322,19314.292317149666
US,1,-0.9751919274453704,181219.9761150679
US,2,-0.06246406907098834,2215082.907149635
IN,1,-0.39746947847999925,276461.0531618355
IN,0,0.19671496859551763,437375.87460109376
US,11,-0.40552438458276563,111317.65141096672
CA,1,-0.4001617769860306,251493.26466168303
IN,6,0.4863863974632068,732355.0010191645
US,0,-0.9037143280432931,935862.7276617398
US,0,0.8057899903839745,281504.27992378693
CA,0,0.7045277487823629,59465.712787681536
GB,2,0.33560936645281303,495990.9850233758
IN,1,0.1864431402147686,266838.64178505586
CA,5,0.7846049962793045,247889.62947202296
US,1,-0.6293396409425711,3215451.761506007
US,9,-0.8420616756183428,957895.5481509968
CA,0,-0.5209796601809238,813911.1519309452
IN,5,0.5891565574003805,537469.2735779751
GB,4,-0.9306594665470334,560268.584463472
GB,4,0.16561367016697925,778498.1270198163
US,5,0.9908750323826199,1192142.4169238051
IN,4,0.7113921876750788,1211152.168335046
GB,2,0.04289137808717891,188372.5162262277
IN,0,-0.8727181814267153,693372.7101430839
IN,0,0.6627470287714197,530957.0666740723
US,7,0.1979570163544211,2044282.6532666185
GB,2,-0.7701340058808663,998094.56772371
CA,4,-0.8122854303532876,760364.6285072289
US,1,0.8192536388731848,122613.65679360686
GB,0,0.3384005258761569,930485.7291327358
GB,0,0.6585735986335111,124661.02880534774
GB,3,0.7579578005645347,411291.9143687304
GB,1,0.14354470409664444,154132.97226742527
GB,0,0.03489270351008256,1177894.6383162886
IN,1,-0.13914517935801962,230989.39187944643
US,0,-0.36610682441776143,497349.1296616848
IN,2,-0.13080807828257646,2260242.12088713
CA,0,0.5477593114603128,228553.63873015356
GB,4,0.20384686203026314,708880.429494969
US,1,0.7850465799096922,543472.2066342405
GB,1,-0.11323997124162455,18290.293316565152
US,0,0.21417915743750804,1573868.6344559244
IN,0,0.26261510618397743,71545.311529372
US,1,0.18339432461265104,642939.0145675242
CA,1,0.40526754617103267,822523.3209326528
CA,2,-0.5251330632503874,990008.4710640919
US,0,0.02472755509158131,1166778.5960571894
US,3,-0.7915503943833047,292054.7969219945
US,5,-0.2309773447103749,10028.898364548042
US,4,-0.02466586275747118,1285340.7259893985
CA,0,0.30444851909094495,767130.9128726943
GB,1,0.901062105172407,1808606.8113128853
US,0,0.20130213309671174,1722541.455331446
US,0,0.4871878323531196,1853589.136467921
CA,12,0.012532118990405516,663772.2009982694
CA,0,0.2682080627526626,405907.7998369884
IN,1,-0.8581355677324531,1568095.4258319293
US,2,-0.491216838316306,600192.7060322706
IN,3,-0.2762938135897226,202657.57471542901
CA,2,-0.05501328998697286,1930842.3771734564
CA,0,-0.9087025089952325,2141826.664834698
GB,1,-0.7199518048933646,627939.6760045075
US,2,-0.44637138441738844,78718.28968795785
IN,0,0.9430653818021013,490738.87003514956
CA,1,-0.3373059857938985,1627284.5172494384
CA,0,-0.035917883775834936,2320484.623499767
IN,0,-0.6078045745232141,227493.92862008512
GB,1,0.22156014215153652,69321.79560363473
CA,0,-0.4386335689680514,2098424.202804143
US,2,-0.5860148431231464,493321.2874446259
CA,3,0.03314525689195813,780364.3189371355
US,4,-0.9889884016791584,3444078.120529211
IN,0,-0.9846719347015493,68883.65735912733
US,0,-0.5618623817962844,1045027.9419847496
IN,0,-0.9265572749983577,76994.89809012497
US,2,-0.7839484917386172,470754.1963972017
IN,3,-0.3222787013224968,1628694.8691221478
US,0,0.6051713591596257,568229.18427952
GB,7,0.14409728673860167,5871853.459960933
US,0,0.025335451912832818,818844.8455577072
US,2,-0.4130223535837567,387372.99089464743
GB,3,0.8635074388656327,248604.09500367
CA,5,-0.20596991752561666,431584.05890038173
CA,3,-0.825814466408457,466064.6352937562
US,4,0.23413303223560256,71188.50626264504
GB,1,-0.7723232130467972,461359.8139707214
US,4,-0.30955371439661583,624066.2164664813
IN,0,0.01482387743561775,1282791.477852921
IN,6,0.7484450493703516,1069236.468375308
US,2,-0.012906839319762664,1233627.0274066667
CA,4,0.4045175320633285,8398.853712116788
CA,1,0.9856336779981407,245475.30863034297
US,2,-0.7370217602040368,1083775.761471237
US,2,-0.45053694896096097,661627.9094100245
IN,3,-0.2108478488047072,5327.642385473203
CA,0,-0.15634364292233727,1632167.495491405
US,0,-0.17795784946890847,1481966.7289838775
IN,0,0.8152220051131098,795000.8811622349
CA,0,0.4280652889337129,68775.0299764279
GB,5,0.2158104281814075,1454637.6559099793
IN,0,-0.3812545642744358,876381.7645917181
CA,10,0.6475807684425894,1523076.6420252807
CA,1,0.9101210229699779,1393306.860907043
IN,0,0.6423965651004531,1624562.067851931
GB,4,-0.9968697896170542,729827.9003508778
IN,3,0.27280274036681407,151200.30768442407
CA,1,-0.8977292371157986,1112176.2852941025
US,2,-0.4847855593325563,968831.6069352843
US,3,-0.8809505993044566,1355777.5216283964
IN,0,0.2075909058987755,186186.22226351217
US,10,-0.7710247238681898,2211004.744181459
CA,2,-0.23232223391004103,1386205.55887121
IN,0,-0.08752698208891596,2388453.3639455605
US,3,-0.2618939564781668,1421777.8026227807
CA,0,-0.7579499990296139,909204.1659771153
US,0,-0.16210441962504918,1061700.2105589255
IN,0,0.5023560956168363,2199378.2101996536
CA,1,-0.8579846709334891,864663.5352040355
US,5,-0.8396399718361931,1000736.2879314059
IN,3,-0.29045741632803157,170167.77335054288
US,3,0.8834514232378501,642304.3058166896
US,1,0.3371452934458281,1260180.3008714286
GB,1,0.3573399133451296,316002.94692998554
GB,1,-0.27616001832427006,225965.25423179264
IN,12,0.18732158241707686,376625.2169752993
GB,0,-0.9797376319445132,276413.3081343457
IN,5,0.2721920928190844,241960.27699254997
GB,2,0.8265738951524735,553125.8681164362
US,1,0.22514693668963837,2384212.9567688885
IN,3,0.7473971869326901,707367.0995586321
IN,1,0.4479461109321876,208156.89044425852
US,5,-0.7588831671926195,80095.3508884464
IN,6,0.8049066145716834,1191241.3448538466
IN,1,-0.8671123112884502,482560.15660982695
GB,0,0.06793494509552755,1725022.4411216057
IN,2,-0.7157257524130847,1077371.7798567642
CA,6,-0.9765867785381919,1590819.567208323
US,0,-0.155931479744722,317380.1118543719
GB,2,-0.4099185846916875,1178821.5082024154
GB,2,-0.027999012404793966,306609.3821336808
CA,3,0.1543997734691016,2798004.659351054
US,0,-0.9125218553821053,1011630.1863237577
US,3,-0.7539934097525087,392319.59053585946
GB,6,0.1172847929008507,314042.2865163482
IN,0,-0.31366529365468354,211865.61829269567
GB,0,0.458346975098896,1186267.0107574805
US,9,0.30458329718387933,246816.0635375204
CA,0,0.6912087259798136,904617.2971291463
GB,5,0.3849856533384506,307388.34100909904
US,1,-0.14013784521970374,1084617.5084116822
GB,0,0.3459332447888648,1687073.7152896344
IN,5,-0.44923765148916295,1505191.6114338844
GB,1,-0.38737300244357464,1430669.87412652
GB,2,0.5779703198415866,207913.13233193348
US,1,-0.10716096719683565,92537.4690050798
US,2,0.596760681036705,1200475.023657181
US,0,0.6448447473365568,459415.424719779
GB,1,0.7151246753225675,566243.5996412856
IN,9,0.8332704716824146,31644.541461303805
CA,0,-0.13802955897340752,300532.89067824744
CA,2,-0.36226636335772233,34256.51522757978
US,1,0.16439749318822772,2113501.223936789
US,4,-0.25765515312474485,278916.18299494556
GB,0,0.2021483336004659,814946.9038555039
CA,9,0.4111717252876492,39759.35168054596
US,1,0.37681003698427373,1099154.6096145082
IN,0,-0.2508942259597573,390124.3994323304
IN,0,-0.6662795966024944,2281990.494660967
US,0,-0.13894132307558493,2190312.2232037415
US,2,-0.7148117118361825,393473.22654213593
CA,1,0.7801940703676167,2312240.5138111794
CA,4,-0.3082450785242852,5561677.236148372
GB,1,-0.6910805055533524,1745347.3539422618
CA,0,-0.9491044801884982,1863500.4918520302
IN,2,0.2916447725729685,286361.2599209348
IN,3,0.2738046349094865,859679.7985106654
US,0,-0.31879166683741667,69624.40725730109
CA,0,-0.856576222304698,99729.66184805467
GB,0,-0.18074221020953596,6805751.219889281
IN,3,-0.37756500987321284,395474.0594095893
IN,3,0.3542412794700187,1379056.2676291121
GB,1,0.2115584989053807,1643331.1177315945
GB,5,-0.27081254360492,1952092.1151433252
IN,4,-0.5642148914900198,6044147.186043234
IN,2,0.9760719323111837,276407.8463965971
GB,5,-0.09199675760777026,41187.50595694294
IN,0,0.3765484715604741,529654.3060913828
US,0,-0.7188940648432784,139354.7955739564
US,0,-0.0288206006812044,22681.173282547916
GB,0,-0.944926560261069,446954.2425253329
CA,2,0.010910235820899894,1531265.804358061
GB,7,0.9280348142354047,835127.170803246
GB,0,-0.23158657402839955,375097.8791544164
CA,0,-0.9220079748501768,1062305.4479496665
CA,1,-0.9380884181613129,263989.21839175496
CA,7,-0.22402648010626103,14485.861372039344
US,1,-0.6799501270736119,1445421.9963349102
IN,1,-0.9532958073436282,977483.083988966
US,0,0.5124272279003537,1436756.9459094217
IN,0,-0.08295398223621864,39716.373327664725
US,12,-0.42151045605469095,1814739.2606929003
IN,9,0.8001663660329614,966337.96091396
US,0,-0.7677220795989488,828727.1860742521
CA,8,0.9118376579106384,979800.5772521858
GB,2,-0.37206656524529436,1998291.1169332198
US,5,0.7768073446173624,884153.9606919447
IN,1,0.20588575295892309,869765.940983819
CA,2,0.6534147194829749,4675502.210787052
US,1,0.9680263264209286,1413584.0281196996
US,3,-0.42318912436250855,583922.9883345892
CA,0,0.9222709708151859,1228938.5376562178
US,0,-0.2210362101951593,493035.59504810855
GB,1,-0.22897619052615537,259905.39120417443
US,3,-0.3192257914909886,908451.2334188313
GB,0,0.08281521469517039,2633621.5041162344
GB,3,-0.6917099136430258,2647042.4058655617
CA,9,0.10742297071602236,418406.403770263
US,0,0.08340962482000802,750093.1924870727
CA,3,0.52380362520974,237795.23818756331
US,1,0.6672999238751711,5433246.192014816
US,5,-0.11911729937515192,3969541.312324312
IN,0,-0.3953335012970125,1048420.049886096
US,3,-0.48133020536581106,1631755.4037065764
CA,5,-0.6107523265902561,1255617.6035847878
GB,8,-0.8847048356019502,899330.9136890182
US,3,-0.3151040423305733,54823.72639196746
IN,1,-0.4595046157384335,606537.1787904518
CA,2,0.9328347717328147,1123272.7809391317
US,5,0.11541765250008784,1131750.175097633
CA,2,-0.3054459219389849,467004.32114634785
IN,0,0.16093520198739197,2842015.744951548
IN,7,-0.721606597308609,183150.33882305844
CA,3,-0.11191250159559418,693866.3315181398
US,3,0.25246864284212767,1174038.5921414737
GB,0,-0.022204336415097226,1194470.7782097186
IN,3,-0.1964423986913515,1045940.970982072
US,1,0.9876967777993964,321981.2389614336
US,2,0.760629524297854,169847.56397095727
GB,0,0.24681191631888022,1010437.4874923896
IN,3,0.13875472236456554,914547.542460641
US,0,-0.5973757843551335,1221251.7138184886
US,10,-0.20972451347136278,607285.1152877792
GB,1,-0.9210809342182014,1101899.4603112151
GB,5,-0.048907925026346666,1816259.6409227902
IN,4,0.08604916791532635,186002.4372223012
CA,2,-0.5445005277935808,19330.504120641035
IN,3,0.9280576943310275,1510056.8770709059
US,5,0.818909221874484,940833.0077192397
IN,1,0.4442864709118117,1202772.0908780012
CA,1,0.06677325753072516,1821116.0373501086
GB,3,0.7399383192953699,1623592.2887795353
CA,4,-0.7386953123530742,3242148.211508191
CA,4,0.58101958854977,767730.8202762632
CA,4,-0.7503583720663034,670399.1553276017
GB,1,0.5884213250988108,513975.91387444054
CA,4,-0.4484648634972861,166870.78846063782
CA,0,0.7541811620363779,850051.8592211518
CA,2,0.8880841876507957,324363.3796926085
US,0,-0.7024080611897687,2542207.5819010013
CA,1,-0.07464878986921297,875126.7261114472
GB,1,0.9619747563253702,898549.4937326825
CA,1,-0.03318512805370677,438388.164165674
CA,3,0.7270950450290903,53389.54469916885
GB,1,0.1774630442626397,32258.52154060481
CA,1,-0.24934018416079629,550494.0203134059
GB,0,-0.4284328889482596,88356.32986675682
CA,1,-0.5935538178278255,933556.3168130257
GB,0,0.5235963827553944,2128404.96823145
CA,0,-0.22691898635394425,2144853.5451518144
CA,2,0.022550924401502304,1076005.9781094082
US,3,-0.015349039997636149,237282.83080935126
US,2,0.15455805846626247,1987751.2246541206
CA,1,0.7311542912491045,2172376.774660524
CA,1,0.9614786871668588,218969.25700721092
IN,5,-0.18483158285236612,1337222.6585696405
